year_month,year,month,store_id,sku_id,category,qty_sold,promo_flag,promo_days,promo_intensity,holiday_days,days_in_month,list_price,avg_selling_price
2024-01-01,2024,1,S02,SKU0040,PERSONAL_CARE,761,1,13,0.419,1,31,14.17,12.39
2024-01-01,2024,1,S03,SKU0001,BEVERAGES,5052,1,9,0.29,1,31,18.7,17.07
2024-01-01,2024,1,S03,SKU0002,BEVERAGES,4393,1,8,0.258,1,31,5.17,4.77
2024-01-01,2024,1,S03,SKU0003,BEVERAGES,1841,0,0,0.0,1,31,15.63,15.63
2024-01-01,2024,1,S03,SKU0004,BEVERAGES,3461,0,0,0.0,1,31,24.29,24.29
2024-01-01,2024,1,S03,SKU0005,BEVERAGES,7491,1,10,0.323,1,31,5.77,5.21
2024-01-01,2024,1,S03,SKU0006,BEVERAGES,2117,0,0,0.0,1,31,13.83,13.83
2024-01-01,2024,1,S03,SKU0007,BEVERAGES,3100,0,0,0.0,1,31,15.88,15.88
2024-01-01,2024,1,S03,SKU0008,BEVERAGES,1813,0,0,0.0,1,31,10.11,10.11
2024-01-01,2024,1,S03,SKU0009,BEVERAGES,4072,0,0,0.0,1,31,6.19,6.19
2024-01-01,2024,1,S03,SKU0010,BEVERAGES,3969,0,0,0.0,1,31,2.59,2.59
2024-01-01,2024,1,S03,SKU0011,GROCERY,4936,0,0,0.0,1,31,3.03,3.03
2024-01-01,2024,1,S03,SKU0012,GROCERY,9132,0,0,0.0,1,31,20.5,20.5
2024-01-01,2024,1,S03,SKU0013,GROCERY,3348,0,0,0.0,1,31,17.58,17.58
2024-01-01,2024,1,S03,SKU0014,GROCERY,3510,0,0,0.0,1,31,13.14,13.14
2024-01-01,2024,1,S03,SKU0015,GROCERY,2395,0,0,0.0,1,31,7.58,7.58
2024-01-01,2024,1,S03,SKU0016,GROCERY,5569,0,0,0.0,1,31,13.72,13.72
2024-01-01,2024,1,S03,SKU0017,GROCERY,5327,1,5,0.161,1,31,24.29,23.11
2024-01-01,2024,1,S03,SKU0018,GROCERY,7571,0,0,0.0,1,31,22.53,22.53
2024-01-01,2024,1,S03,SKU0019,GROCERY,6324,0,0,0.0,1,31,3.58,3.58
2024-01-01,2024,1,S03,SKU0020,GROCERY,2830,0,0,0.0,1,31,9.15,9.15
2024-01-01,2024,1,S03,SKU0021,DAIRY,2268,0,0,0.0,1,31,20.98,20.98
2024-01-01,2024,1,S03,SKU0022,DAIRY,2068,0,0,0.0,1,31,14.25,14.25
2024-01-01,2024,1,S03,SKU0023,DAIRY,1778,0,0,0.0,1,31,3.25,3.25
2024-01-01,2024,1,S03,SKU0024,DAIRY,5527,0,0,0.0,1,31,6.17,6.17
2024-01-01,2024,1,S03,SKU0025,DAIRY,1164,0,0,0.0,1,31,18.11,18.11
2024-01-01,2024,1,S03,SKU0026,DAIRY,4083,0,0,0.0,1,31,3.24,3.24
2024-01-01,2024,1,S03,SKU0027,CLEANING,1111,0,0,0.0,1,31,21.78,21.78
2024-01-01,2024,1,S03,SKU0028,CLEANING,3133,1,14,0.452,1,31,2.99,2.58
2024-01-01,2024,1,S03,SKU0029,CLEANING,1712,1,13,0.419,1,31,18.65,16.3
2024-01-01,2024,1,S03,SKU0030,CLEANING,2033,0,0,0.0,1,31,12.6,12.6
2024-01-01,2024,1,S03,SKU0031,CLEANING,973,1,3,0.097,1,31,19.38,18.82
2024-01-01,2024,1,S03,SKU0032,CLEANING,2226,1,4,0.129,1,31,13.1,12.59
2024-01-01,2024,1,S03,SKU0033,PERSONAL_CARE,1057,0,0,0.0,1,31,2.1,2.1
2024-01-01,2024,1,S03,SKU0034,PERSONAL_CARE,621,1,6,0.194,1,31,16.46,15.5
2024-01-01,2024,1,S03,SKU0035,PERSONAL_CARE,1299,1,11,0.355,1,31,22.83,20.4
2024-01-01,2024,1,S03,SKU0036,PERSONAL_CARE,714,0,0,0.0,1,31,19.26,19.26
2024-01-01,2024,1,S03,SKU0037,PERSONAL_CARE,595,1,1,0.032,1,31,8.31,8.23
2024-01-01,2024,1,S03,SKU0038,PERSONAL_CARE,649,0,0,0.0,1,31,20.49,20.49
2024-01-01,2024,1,S03,SKU0039,PERSONAL_CARE,1650,0,0,0.0,1,31,20.39,20.39
2024-01-01,2024,1,S03,SKU0040,PERSONAL_CARE,763,0,0,0.0,1,31,14.17,14.17
2024-02-01,2024,2,S01,SKU0001,BEVERAGES,4266,1,10,0.345,1,29,18.7,16.77
2024-02-01,2024,2,S01,SKU0002,BEVERAGES,3122,0,0,0.0,1,29,5.17,5.17
2024-02-01,2024,2,S01,SKU0003,BEVERAGES,2068,1,10,0.345,1,29,15.63,14.01
2024-02-01,2024,2,S01,SKU0004,BEVERAGES,3164,0,0,0.0,1,29,24.29,24.29
2024-02-01,2024,2,S01,SKU0005,BEVERAGES,3921,0,0,0.0,1,29,5.77,5.77
2024-02-01,2024,2,S01,SKU0006,BEVERAGES,1749,0,0,0.0,1,29,13.83,13.83
2024-02-01,2024,2,S01,SKU0007,BEVERAGES,2507,0,0,0.0,1,29,15.88,15.88
2024-02-01,2024,2,S01,SKU0008,BEVERAGES,1429,0,0,0.0,1,29,10.11,10.11
2024-02-01,2024,2,S01,SKU0009,BEVERAGES,4823,1,9,0.31,1,29,6.19,5.61
2024-02-01,2024,2,S01,SKU0010,BEVERAGES,5021,1,11,0.379,1,29,2.59,2.29
2024-02-01,2024,2,S01,SKU0011,GROCERY,3678,0,0,0.0,1,29,3.03,3.03
2024-02-01,2024,2,S01,SKU0012,GROCERY,7034,0,0,0.0,1,29,20.5,20.5
2024-02-01,2024,2,S01,SKU0013,GROCERY,2533,0,0,0.0,1,29,17.58,17.58
2024-02-01,2024,2,S01,SKU0014,GROCERY,3181,0,0,0.0,1,29,13.14,13.14
2024-02-01,2024,2,S01,SKU0015,GROCERY,3380,1,14,0.483,1,29,7.58,6.48
2024-02-01,2024,2,S01,SKU0016,GROCERY,5716,1,8,0.276,1,29,13.72,12.58
2024-02-01,2024,2,S01,SKU0017,GROCERY,4487,1,7,0.241,1,29,24.29,22.53
2024-02-01,2024,2,S01,SKU0018,GROCERY,5532,0,0,0.0,1,29,22.53,22.53
2024-02-01,2024,2,S01,SKU0019,GROCERY,4860,0,0,0.0,1,29,3.58,3.58
2024-02-01,2024,2,S01,SKU0020,GROCERY,2190,0,0,0.0,1,29,9.15,9.15
2024-02-01,2024,2,S01,SKU0021,DAIRY,1790,0,0,0.0,1,29,20.98,20.98
2024-02-01,2024,2,S01,SKU0022,DAIRY,1606,0,0,0.0,1,29,14.25,14.25
2024-02-01,2024,2,S01,SKU0023,DAIRY,1514,0,0,0.0,1,29,3.25,3.25
2024-02-01,2024,2,S01,SKU0024,DAIRY,5566,1,13,0.448,1,29,6.17,5.34
2024-02-01,2024,2,S01,SKU0025,DAIRY,1413,1,14,0.483,1,29,18.11,15.49
2024-02-01,2024,2,S01,SKU0026,DAIRY,3548,0,0,0.0,1,29,3.24,3.24
2024-02-01,2024,2,S01,SKU0027,CLEANING,791,0,0,0.0,1,29,21.78,21.78
2024-02-01,2024,2,S01,SKU0028,CLEANING,1201,0,0,0.0,1,29,2.99,2.99
2024-02-01,2024,2,S01,SKU0029,CLEANING,775,0,0,0.0,1,29,18.65,18.65
2024-02-01,2024,2,S01,SKU0030,CLEANING,2543,1,7,0.241,1,29,12.6,11.69
2024-02-01,2024,2,S01,SKU0031,CLEANING,593,0,0,0.0,1,29,19.38,19.38
2024-02-01,2024,2,S01,SKU0032,CLEANING,2294,1,10,0.345,1,29,13.1,11.74
2024-02-01,2024,2,S01,SKU0033,PERSONAL_CARE,1522,1,11,0.379,1,29,2.1,1.86
2024-02-01,2024,2,S01,SKU0034,PERSONAL_CARE,348,0,0,0.0,1,29,16.46,16.46
2024-02-01,2024,2,S01,SKU0035,PERSONAL_CARE,639,0,0,0.0,1,29,22.83,22.83
2024-02-01,2024,2,S01,SKU0036,PERSONAL_CARE,540,0,0,0.0,1,29,19.26,19.26
2024-02-01,2024,2,S01,SKU0037,PERSONAL_CARE,448,0,0,0.0,1,29,8.31,8.31
2024-02-01,2024,2,S01,SKU0038,PERSONAL_CARE,625,0,0,0.0,1,29,20.49,20.49
2024-02-01,2024,2,S01,SKU0039,PERSONAL_CARE,1192,0,0,0.0,1,29,20.39,20.39
2024-02-01,2024,2,S01,SKU0040,PERSONAL_CARE,605,0,0,0.0,1,29,14.17,14.17
2024-02-01,2024,2,S02,SKU0001,BEVERAGES,2717,1,8,0.276,1,29,18.7,17.15
2024-02-01,2024,2,S02,SKU0002,BEVERAGES,3652,1,11,0.379,1,29,5.17,4.58
2024-02-01,2024,2,S02,SKU0003,BEVERAGES,1294,1,5,0.172,1,29,15.63,14.82
2024-02-01,2024,2,S02,SKU0004,BEVERAGES,1884,0,0,0.0,1,29,24.29,24.29
2024-02-01,2024,2,S02,SKU0005,BEVERAGES,3489,1,6,0.207,1,29,5.77,5.41
2024-02-01,2024,2,S02,SKU0006,BEVERAGES,1182,0,0,0.0,1,29,13.83,13.83
2024-02-01,2024,2,S02,SKU0007,BEVERAGES,2552,1,12,0.414,1,29,15.88,13.91
2024-02-01,2024,2,S02,SKU0008,BEVERAGES,1062,0,0,0.0,1,29,10.11,10.11
2024-02-01,2024,2,S02,SKU0009,BEVERAGES,3308,1,8,0.276,1,29,6.19,5.68
2024-02-01,2024,2,S02,SKU0010,BEVERAGES,2444,1,3,0.103,1,29,2.59,2.51
2024-02-01,2024,2,S02,SKU0011,GROCERY,2624,0,0,0.0,1,29,3.03,3.03
2024-02-01,2024,2,S02,SKU0012,GROCERY,5337,1,2,0.069,1,29,20.5,20.08
2024-02-01,2024,2,S02,SKU0013,GROCERY,1721,0,0,0.0,1,29,17.58,17.58
2024-02-01,2024,2,S02,SKU0014,GROCERY,2543,1,4,0.138,1,29,13.14,12.6
2024-02-01,2024,2,S02,SKU0015,GROCERY,1547,0,0,0.0,1,29,7.58,7.58
2024-02-01,2024,2,S02,SKU0016,GROCERY,3377,1,4,0.138,1,29,13.72,13.15
2024-02-01,2024,2,S02,SKU0017,GROCERY,2270,0,0,0.0,1,29,24.29,24.29
2024-02-01,2024,2,S02,SKU0018,GROCERY,4179,0,0,0.0,1,29,22.53,22.53
2024-02-01,2024,2,S02,SKU0019,GROCERY,3672,0,0,0.0,1,29,3.58,3.58
2024-02-01,2024,2,S02,SKU0020,GROCERY,2105,1,11,0.379,1,29,9.15,8.11
2024-02-01,2024,2,S02,SKU0021,DAIRY,1545,1,11,0.379,1,29,20.98,18.59
2024-02-01,2024,2,S02,SKU0022,DAIRY,1805,1,10,0.345,1,29,14.25,12.77
2024-02-01,2024,2,S02,SKU0023,DAIRY,1002,0,0,0.0,1,29,3.25,3.25
2024-02-01,2024,2,S02,SKU0024,DAIRY,3435,1,4,0.138,1,29,6.17,5.91
2024-02-01,2024,2,S02,SKU0025,DAIRY,792,1,10,0.345,1,29,18.11,16.24
2024-02-01,2024,2,S02,SKU0026,DAIRY,2749,1,7,0.241,1,29,3.24,3.01
2024-02-01,2024,2,S02,SKU0027,CLEANING,554,0,0,0.0,1,29,21.78,21.78
2024-02-01,2024,2,S02,SKU0028,CLEANING,1092,1,7,0.241,1,29,2.99,2.77
2024-02-01,2024,2,S02,SKU0029,CLEANING,566,0,0,0.0,1,29,18.65,18.65
2024-02-01,2024,2,S02,SKU0030,CLEANING,1062,0,0,0.0,1,29,12.6,12.6
2024-02-01,2024,2,S02,SKU0031,CLEANING,469,0,0,0.0,1,29,19.38,19.38
2024-02-01,2024,2,S02,SKU0032,CLEANING,1050,0,0,0.0,1,29,13.1,13.1
2024-02-01,2024,2,S02,SKU0033,PERSONAL_CARE,670,0,0,0.0,1,29,2.1,2.1
2024-02-01,2024,2,S02,SKU0034,PERSONAL_CARE,446,1,13,0.448,1,29,16.46,14.25
2024-02-01,2024,2,S02,SKU0035,PERSONAL_CARE,495,0,0,0.0,1,29,22.83,22.83
2024-02-01,2024,2,S02,SKU0036,PERSONAL_CARE,409,0,0,0.0,1,29,19.26,19.26
2024-02-01,2024,2,S02,SKU0037,PERSONAL_CARE,316,0,0,0.0,1,29,8.31,8.31
2024-02-01,2024,2,S02,SKU0038,PERSONAL_CARE,402,0,0,0.0,1,29,20.49,20.49
2024-02-01,2024,2,S02,SKU0039,PERSONAL_CARE,1549,1,7,0.241,1,29,20.39,18.91
2024-02-01,2024,2,S02,SKU0040,PERSONAL_CARE,691,1,11,0.379,1,29,14.17,12.56
2024-02-01,2024,2,S03,SKU0001,BEVERAGES,3826,0,0,0.0,1,29,18.7,18.7
2024-02-01,2024,2,S03,SKU0002,BEVERAGES,4157,1,4,0.138,1,29,5.17,4.96
2024-02-01,2024,2,S03,SKU0003,BEVERAGES,1897,0,0,0.0,1,29,15.63,15.63
2024-02-01,2024,2,S03,SKU0004,BEVERAGES,3891,0,0,0.0,1,29,24.29,24.29
2024-02-01,2024,2,S03,SKU0005,BEVERAGES,5064,0,0,0.0,1,29,5.77,5.77
2024-02-01,2024,2,S03,SKU0006,BEVERAGES,2953,1,5,0.172,1,29,13.83,13.11
2024-02-01,2024,2,S03,SKU0007,BEVERAGES,4679,1,9,0.31,1,29,15.88,14.4
2024-02-01,2024,2,S03,SKU0008,BEVERAGES,1955,0,0,0.0,1,29,10.11,10.11
2024-02-01,2024,2,S03,SKU0009,BEVERAGES,3952,0,0,0.0,1,29,6.19,6.19
2024-02-01,2024,2,S03,SKU0010,BEVERAGES,3792,0,0,0.0,1,29,2.59,2.59
2024-02-01,2024,2,S03,SKU0011,GROCERY,5210,1,11,0.379,1,29,3.03,2.68
2024-02-01,2024,2,S03,SKU0012,GROCERY,8708,0,0,0.0,1,29,20.5,20.5
2024-02-01,2024,2,S03,SKU0013,GROCERY,2956,0,0,0.0,1,29,17.58,17.58
2024-02-01,2024,2,S03,SKU0014,GROCERY,3661,0,0,0.0,1,29,13.14,13.14
2024-02-01,2024,2,S03,SKU0015,GROCERY,3437,1,11,0.379,1,29,7.58,6.72
2024-02-01,2024,2,S03,SKU0016,GROCERY,6235,1,11,0.379,1,29,13.72,12.16
2024-02-01,2024,2,S03,SKU0017,GROCERY,4399,0,0,0.0,1,29,24.29,24.29
2024-02-01,2024,2,S03,SKU0018,GROCERY,7061,0,0,0.0,1,29,22.53,22.53
2024-02-01,2024,2,S03,SKU0019,GROCERY,6336,0,0,0.0,1,29,3.58,3.58
2024-02-01,2024,2,S03,SKU0020,GROCERY,3265,1,7,0.241,1,29,9.15,8.49
2024-02-01,2024,2,S03,SKU0021,DAIRY,3097,1,8,0.276,1,29,20.98,19.24
2024-02-01,2024,2,S03,SKU0022,DAIRY,2183,0,0,0.0,1,29,14.25,14.25
2024-02-01,2024,2,S03,SKU0023,DAIRY,2218,1,11,0.379,1,29,3.25,2.88
2024-02-01,2024,2,S03,SKU0024,DAIRY,8291,1,10,0.345,1,29,6.17,5.53
2024-02-01,2024,2,S03,SKU0025,DAIRY,1189,0,0,0.0,1,29,18.11,18.11
2024-02-01,2024,2,S03,SKU0026,DAIRY,4396,1,5,0.172,1,29,3.24,3.07
2024-02-01,2024,2,S03,SKU0027,CLEANING,1035,0,0,0.0,1,29,21.78,21.78
2024-02-01,2024,2,S03,SKU0028,CLEANING,1547,0,0,0.0,1,29,2.99,2.99
2024-02-01,2024,2,S03,SKU0029,CLEANING,999,0,0,0.0,1,29,18.65,18.65
2024-02-01,2024,2,S03,SKU0030,CLEANING,3019,1,10,0.345,1,29,12.6,11.3
2024-02-01,2024,2,S03,SKU0031,CLEANING,790,0,0,0.0,1,29,19.38,19.38
2024-02-01,2024,2,S03,SKU0032,CLEANING,2481,1,5,0.172,1,29,13.1,12.42
2024-02-01,2024,2,S03,SKU0033,PERSONAL_CARE,1591,1,9,0.31,1,29,2.1,1.9
2024-02-01,2024,2,S03,SKU0034,PERSONAL_CARE,567,1,6,0.207,1,29,16.46,15.44
2024-02-01,2024,2,S03,SKU0035,PERSONAL_CARE,1513,1,13,0.448,1,29,22.83,19.76
2024-02-01,2024,2,S03,SKU0036,PERSONAL_CARE,724,0,0,0.0,1,29,19.26,19.26
2024-02-01,2024,2,S03,SKU0037,PERSONAL_CARE,580,0,0,0.0,1,29,8.31,8.31
2024-02-01,2024,2,S03,SKU0038,PERSONAL_CARE,710,0,0,0.0,1,29,20.49,20.49
2024-02-01,2024,2,S03,SKU0039,PERSONAL_CARE,1451,0,0,0.0,1,29,20.39,20.39
2024-02-01,2024,2,S03,SKU0040,PERSONAL_CARE,751,0,0,0.0,1,29,14.17,14.17
2024-03-01,2024,3,S01,SKU0001,BEVERAGES,4037,0,0,0.0,0,31,18.7,18.7
2024-03-01,2024,3,S01,SKU0002,BEVERAGES,3769,0,0,0.0,0,31,5.17,5.17
2024-03-01,2024,3,S01,SKU0003,BEVERAGES,3362,1,12,0.387,0,31,15.63,13.81
2024-03-01,2024,3,S01,SKU0004,BEVERAGES,6298,1,9,0.29,0,31,24.29,22.17
2024-03-01,2024,3,S01,SKU0005,BEVERAGES,6060,1,8,0.258,0,31,5.77,5.32
2024-03-01,2024,3,S01,SKU0006,BEVERAGES,2368,0,0,0.0,0,31,13.83,13.83
2024-03-01,2024,3,S01,SKU0007,BEVERAGES,3314,0,0,0.0,0,31,15.88,15.88
2024-03-01,2024,3,S01,SKU0008,BEVERAGES,1961,0,0,0.0,0,31,10.11,10.11
2024-03-01,2024,3,S01,SKU0009,BEVERAGES,4598,0,0,0.0,0,31,6.19,6.19
2024-03-01,2024,3,S01,SKU0010,BEVERAGES,4600,0,0,0.0,0,31,2.59,2.59
2024-03-01,2024,3,S01,SKU0011,GROCERY,4810,0,0,0.0,0,31,3.03,3.03
2024-03-01,2024,3,S01,SKU0012,GROCERY,15491,1,14,0.452,0,31,20.5,17.72
2024-03-01,2024,3,S01,SKU0013,GROCERY,3450,0,0,0.0,0,31,17.58,17.58
2024-03-01,2024,3,S01,SKU0014,GROCERY,4593,1,10,0.323,0,31,13.14,11.87
2024-03-01,2024,3,S01,SKU0015,GROCERY,3002,0,0,0.0,0,31,7.58,7.58
2024-03-01,2024,3,S01,SKU0016,GROCERY,6756,1,4,0.129,0,31,13.72,13.19
2024-03-01,2024,3,S01,SKU0017,GROCERY,4710,0,0,0.0,0,31,24.29,24.29
2024-03-01,2024,3,S01,SKU0018,GROCERY,8093,0,0,0.0,0,31,22.53,22.53
2024-03-01,2024,3,S01,SKU0019,GROCERY,6477,0,0,0.0,0,31,3.58,3.58
2024-03-01,2024,3,S01,SKU0020,GROCERY,2585,0,0,0.0,0,31,9.15,9.15
2024-03-01,2024,3,S01,SKU0021,DAIRY,2399,0,0,0.0,0,31,20.98,20.98
2024-03-01,2024,3,S01,SKU0022,DAIRY,2623,1,5,0.161,0,31,14.25,13.56
2024-03-01,2024,3,S01,SKU0023,DAIRY,1866,0,0,0.0,0,31,3.25,3.25
2024-03-01,2024,3,S01,SKU0024,DAIRY,6163,1,1,0.032,0,31,6.17,6.11
2024-03-01,2024,3,S01,SKU0025,DAIRY,1230,0,0,0.0,0,31,18.11,18.11
2024-03-01,2024,3,S01,SKU0026,DAIRY,4221,0,0,0.0,0,31,3.24,3.24
2024-03-01,2024,3,S01,SKU0027,CLEANING,1008,0,0,0.0,0,31,21.78,21.78
2024-03-01,2024,3,S01,SKU0028,CLEANING,2216,1,8,0.258,0,31,2.99,2.76
2024-03-01,2024,3,S01,SKU0029,CLEANING,1581,1,9,0.29,0,31,18.65,17.02
2024-03-01,2024,3,S01,SKU0030,CLEANING,2178,0,0,0.0,0,31,12.6,12.6
2024-03-01,2024,3,S01,SKU0031,CLEANING,832,0,0,0.0,0,31,19.38,19.38
2024-03-01,2024,3,S01,SKU0032,CLEANING,1842,0,0,0.0,0,31,13.1,13.1
2024-03-01,2024,3,S01,SKU0033,PERSONAL_CARE,1199,0,0,0.0,0,31,2.1,2.1
2024-03-01,2024,3,S01,SKU0034,PERSONAL_CARE,461,0,0,0.0,0,31,16.46,16.46
2024-03-01,2024,3,S01,SKU0035,PERSONAL_CARE,920,0,0,0.0,0,31,22.83,22.83
2024-03-01,2024,3,S01,SKU0036,PERSONAL_CARE,1053,1,5,0.161,0,31,19.26,18.33
2024-03-01,2024,3,S01,SKU0037,PERSONAL_CARE,622,0,0,0.0,0,31,8.31,8.31
2024-03-01,2024,3,S01,SKU0038,PERSONAL_CARE,731,0,0,0.0,0,31,20.49,20.49
2024-03-01,2024,3,S01,SKU0039,PERSONAL_CARE,1620,0,0,0.0,0,31,20.39,20.39
2024-03-01,2024,3,S01,SKU0040,PERSONAL_CARE,807,0,0,0.0,0,31,14.17,14.17
2024-03-01,2024,3,S02,SKU0001,BEVERAGES,3147,0,0,0.0,0,31,18.7,18.7
2024-03-01,2024,3,S02,SKU0002,BEVERAGES,2856,0,0,0.0,0,31,5.17,5.17
2024-03-01,2024,3,S02,SKU0003,BEVERAGES,2067,1,7,0.226,0,31,15.63,14.57
2024-03-01,2024,3,S02,SKU0004,BEVERAGES,2904,0,0,0.0,0,31,24.29,24.29
2024-03-01,2024,3,S02,SKU0005,BEVERAGES,3265,0,0,0.0,0,31,5.77,5.77
2024-03-01,2024,3,S02,SKU0006,BEVERAGES,1503,0,0,0.0,0,31,13.83,13.83
2024-03-01,2024,3,S02,SKU0007,BEVERAGES,3254,1,10,0.323,0,31,15.88,14.34
2024-03-01,2024,3,S02,SKU0008,BEVERAGES,1318,0,0,0.0,0,31,10.11,10.11
2024-03-01,2024,3,S02,SKU0009,BEVERAGES,3114,0,0,0.0,0,31,6.19,6.19
2024-03-01,2024,3,S02,SKU0010,BEVERAGES,3001,0,0,0.0,0,31,2.59,2.59
2024-03-01,2024,3,S02,SKU0011,GROCERY,5230,1,13,0.419,0,31,3.03,2.65
2024-03-01,2024,3,S02,SKU0012,GROCERY,8066,1,11,0.355,0,31,20.5,18.32
2024-03-01,2024,3,S02,SKU0013,GROCERY,2225,0,0,0.0,0,31,17.58,17.58
2024-03-01,2024,3,S02,SKU0014,GROCERY,2980,1,4,0.129,0,31,13.14,12.63
2024-03-01,2024,3,S02,SKU0015,GROCERY,2775,1,13,0.419,0,31,7.58,6.63
2024-03-01,2024,3,S02,SKU0016,GROCERY,3890,0,0,0.0,0,31,13.72,13.72
2024-03-01,2024,3,S02,SKU0017,GROCERY,3241,0,0,0.0,0,31,24.29,24.29
2024-03-01,2024,3,S02,SKU0018,GROCERY,5935,0,0,0.0,0,31,22.53,22.53
2024-03-01,2024,3,S02,SKU0019,GROCERY,4641,0,0,0.0,0,31,3.58,3.58
2024-03-01,2024,3,S02,SKU0020,GROCERY,1878,0,0,0.0,0,31,9.15,9.15
2024-03-01,2024,3,S02,SKU0021,DAIRY,2093,1,10,0.323,0,31,20.98,18.95
2024-03-01,2024,3,S02,SKU0022,DAIRY,1605,1,2,0.065,0,31,14.25,13.97
2024-03-01,2024,3,S02,SKU0023,DAIRY,1271,0,0,0.0,0,31,3.25,3.25
2024-03-01,2024,3,S02,SKU0024,DAIRY,4124,0,0,0.0,0,31,6.17,6.17
2024-03-01,2024,3,S02,SKU0025,DAIRY,844,0,0,0.0,0,31,18.11,18.11
2024-03-01,2024,3,S02,SKU0026,DAIRY,3888,1,11,0.355,0,31,3.24,2.9
2024-03-01,2024,3,S02,SKU0027,CLEANING,708,0,0,0.0,0,31,21.78,21.78
2024-03-01,2024,3,S02,SKU0028,CLEANING,1203,0,0,0.0,0,31,2.99,2.99
2024-03-01,2024,3,S02,SKU0029,CLEANING,1212,1,13,0.419,0,31,18.65,16.3
2024-03-01,2024,3,S02,SKU0030,CLEANING,1554,0,0,0.0,0,31,12.6,12.6
2024-03-01,2024,3,S02,SKU0031,CLEANING,573,0,0,0.0,0,31,19.38,19.38
2024-03-01,2024,3,S02,SKU0032,CLEANING,1332,0,0,0.0,0,31,13.1,13.1
2024-03-01,2024,3,S02,SKU0033,PERSONAL_CARE,810,0,0,0.0,0,31,2.1,2.1
2024-03-01,2024,3,S02,SKU0034,PERSONAL_CARE,284,0,0,0.0,0,31,16.46,16.46
2024-03-01,2024,3,S02,SKU0035,PERSONAL_CARE,598,0,0,0.0,0,31,22.83,22.83
2024-03-01,2024,3,S02,SKU0036,PERSONAL_CARE,1037,1,11,0.355,0,31,19.26,17.21
2024-03-01,2024,3,S02,SKU0037,PERSONAL_CARE,862,1,12,0.387,0,31,8.31,7.35
2024-03-01,2024,3,S02,SKU0038,PERSONAL_CARE,527,0,0,0.0,0,31,20.49,20.49
2024-03-01,2024,3,S02,SKU0039,PERSONAL_CARE,1183,0,0,0.0,0,31,20.39,20.39
2024-03-01,2024,3,S02,SKU0040,PERSONAL_CARE,591,0,0,0.0,0,31,14.17,14.17
2024-03-01,2024,3,S03,SKU0001,BEVERAGES,5556,0,0,0.0,0,31,18.7,18.7
2024-03-01,2024,3,S03,SKU0002,BEVERAGES,4720,0,0,0.0,0,31,5.17,5.17
2024-03-01,2024,3,S03,SKU0003,BEVERAGES,2469,0,0,0.0,0,31,15.63,15.63
2024-03-01,2024,3,S03,SKU0004,BEVERAGES,4615,0,0,0.0,0,31,24.29,24.29
2024-03-01,2024,3,S03,SKU0005,BEVERAGES,6202,0,0,0.0,0,31,5.77,5.77
2024-03-01,2024,3,S03,SKU0006,BEVERAGES,4004,1,7,0.226,0,31,13.83,12.89
2024-03-01,2024,3,S03,SKU0007,BEVERAGES,6352,1,9,0.29,0,31,15.88,14.5
2024-03-01,2024,3,S03,SKU0008,BEVERAGES,2298,0,0,0.0,0,31,10.11,10.11
2024-03-01,2024,3,S03,SKU0009,BEVERAGES,5312,0,0,0.0,0,31,6.19,6.19
2024-03-01,2024,3,S03,SKU0010,BEVERAGES,5531,0,0,0.0,0,31,2.59,2.59
2024-03-01,2024,3,S03,SKU0011,GROCERY,6140,0,0,0.0,0,31,3.03,3.03
2024-03-01,2024,3,S03,SKU0012,GROCERY,13764,1,4,0.129,0,31,20.5,19.71
2024-03-01,2024,3,S03,SKU0013,GROCERY,4325,0,0,0.0,0,31,17.58,17.58
2024-03-01,2024,3,S03,SKU0014,GROCERY,6612,1,6,0.194,0,31,13.14,12.38
2024-03-01,2024,3,S03,SKU0015,GROCERY,3614,0,0,0.0,0,31,7.58,7.58
2024-03-01,2024,3,S03,SKU0016,GROCERY,6849,0,0,0.0,0,31,13.72,13.72
2024-03-01,2024,3,S03,SKU0017,GROCERY,6198,0,0,0.0,0,31,24.29,24.29
2024-03-01,2024,3,S03,SKU0018,GROCERY,11241,0,0,0.0,0,31,22.53,22.53
2024-03-01,2024,3,S03,SKU0019,GROCERY,9868,1,6,0.194,0,31,3.58,3.37
2024-03-01,2024,3,S03,SKU0020,GROCERY,3394,0,0,0.0,0,31,9.15,9.15
2024-03-01,2024,3,S03,SKU0021,DAIRY,2822,0,0,0.0,0,31,20.98,20.98
2024-03-01,2024,3,S03,SKU0022,DAIRY,3250,1,6,0.194,0,31,14.25,13.42
2024-03-01,2024,3,S03,SKU0023,DAIRY,2349,0,0,0.0,0,31,3.25,3.25
2024-03-01,2024,3,S03,SKU0024,DAIRY,7522,0,0,0.0,0,31,6.17,6.17
2024-03-01,2024,3,S03,SKU0025,DAIRY,1592,0,0,0.0,0,31,18.11,18.11
2024-03-01,2024,3,S03,SKU0026,DAIRY,5659,0,0,0.0,0,31,3.24,3.24
2024-03-01,2024,3,S03,SKU0027,CLEANING,2090,1,9,0.29,0,31,21.78,19.88
2024-03-01,2024,3,S03,SKU0028,CLEANING,2653,1,2,0.065,0,31,2.99,2.93
2024-03-01,2024,3,S03,SKU0029,CLEANING,1387,0,0,0.0,0,31,18.65,18.65
2024-03-01,2024,3,S03,SKU0030,CLEANING,2650,0,0,0.0,0,31,12.6,12.6
