date,sku,product_name,category,brand,unit_price,sales,revenue
2023-09-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1246,922040
2023-10-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1779,1316460
2023-11-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1792,1326080
2023-12-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1533,1134420
2024-01-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1594,1179560
2024-02-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1589,1175860
2024-03-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1558,1152920
2024-04-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1539,1138860
2024-05-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1453,1075220
2024-06-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1424,1053760
2024-07-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1356,1003440
2024-08-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1313,971620
2024-09-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1301,962740
2024-10-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1948,1441520
2024-11-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1830,1354200
2024-12-01,CHP-1019,Festive Spike 4,Lifestyle,BrandD,740,1624,1201760
2022-01-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1459,1196380
2022-02-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1483,1216060
2022-03-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1481,1214420
2022-04-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1463,1199660
2022-05-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1378,1129960
2022-06-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1272,1043040
2022-07-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1220,1000400
2022-08-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1122,920040
2022-09-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1228,1006960
2022-10-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1875,1537500
2022-11-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1731,1419420
2022-12-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1493,1224260
2023-01-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1615,1324300
2023-02-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1635,1340700
2023-03-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1626,1333320
2023-04-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1594,1307080
2023-05-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1463,1199660
2023-06-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1375,1127500
2023-07-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1291,1058620
2023-08-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1207,989740
2023-09-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1376,1128320
2023-10-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1919,1573580
2023-11-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1890,1549800
2023-12-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1636,1341520
2024-01-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1715,1406300
2024-02-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1774,1454680
2024-03-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1760,1443200
2024-04-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1687,1383340
2024-05-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1602,1313640
2024-06-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1509,1237380
2024-07-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1437,1178340
2024-08-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1417,1161940
2024-09-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1440,1180800
2024-10-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,2118,1736760
2024-11-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,2090,1713800
2024-12-01,CHP-1020,Festive Spike 5,Lifestyle,BrandD,820,1762,1444840
2022-01-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2022-02-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,197,295500
2022-03-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,200,300000
2022-04-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2022-05-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2022-06-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,206,309000
2022-07-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2022-08-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2022-09-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,192,288000
2022-10-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,211,316500
2022-11-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,207,310500
2022-12-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2023-01-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,248,372000
2023-02-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,208,312000
2023-03-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,220,330000
2023-04-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2023-05-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,174,261000
2023-06-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,179,268500
2023-07-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,235,352500
2023-08-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,184,276000
2023-09-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2023-10-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2023-11-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2023-12-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2024-01-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2024-02-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,221,331500
2024-03-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,185,277500
2024-04-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,216,324000
2024-05-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,206,309000
2024-06-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,0,0
2024-07-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,228,342000
2024-08-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,216,324000
2024-09-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,201,301500
2024-10-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,195,292500
2024-11-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,176,264000
2024-12-01,INT-1021,Intermittent Spare 1,Spare Parts,BrandE,1500,204,306000
2022-01-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,266,452200
2022-02-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2022-03-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,268,455600
2022-04-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2022-05-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2022-06-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,251,426700
2022-07-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2022-08-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2022-09-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,261,443700
2022-10-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,210,357000
2022-11-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,239,406300
2022-12-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,281,477700
2023-01-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2023-02-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2023-03-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,275,467500
2023-04-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2023-05-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2023-06-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2023-07-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,299,508300
2023-08-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,199,338300
2023-09-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,243,413100
2023-10-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,236,401200
2023-11-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,253,430100
2023-12-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2024-01-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,290,493000
2024-02-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,243,413100
2024-03-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,270,459000
2024-04-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2024-05-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2024-06-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2024-07-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2024-08-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,222,377400
2024-09-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,231,392700
2024-10-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,258,438600
2024-11-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,269,457300
2024-12-01,INT-1022,Intermittent Spare 2,Spare Parts,BrandE,1700,0,0
2022-01-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-02-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,292,554800
2022-03-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,269,511100
2022-04-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-05-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-06-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,302,573800
2022-07-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-08-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-09-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,309,587100
2022-10-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-11-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-12-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2023-01-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2023-02-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,344,653600
2023-03-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2023-04-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2023-05-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2023-06-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,223,423700
2023-07-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,284,539600
2023-08-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,271,514900
2023-09-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,289,549100
2023-10-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,312,592800
2023-11-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2023-12-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,299,568100
2024-01-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,306,581400
2024-02-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2024-03-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,306,581400
2024-04-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2024-05-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,292,554800
2024-06-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2024-07-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2024-08-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2024-09-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,321,609900
2024-10-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2024-11-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,366,695400
2024-12-01,INT-1023,Intermittent Spare 3,Spare Parts,BrandE,1900,0,0
2022-01-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-02-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,1174,2348000
2022-03-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-04-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,1174,2348000
2022-05-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-06-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-07-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-08-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-09-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-10-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,933,1866000
2022-11-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,667,1334000
2022-12-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-01-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,812,1624000
2023-02-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-03-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-04-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-05-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-06-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-07-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-08-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-09-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-10-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-11-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2023-12-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-01-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,828,1656000
2024-02-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-03-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-04-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-05-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-06-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-07-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-08-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-09-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,926,1852000
2024-10-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2024-11-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,808,1616000
2024-12-01,LMP-1024,Lumpy Bulk 1,Industrial,BrandF,2000,0,0
2022-01-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1674,4185000
2022-02-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2022-03-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2022-04-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,985,2462500
2022-05-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2022-06-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2022-07-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,817,2042500
2022-08-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1272,3180000
2022-09-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1521,3802500
2022-10-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2022-11-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2022-12-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-01-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-02-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1530,3825000
2023-03-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-04-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-05-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1092,2730000
2023-06-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-07-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-08-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-09-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-10-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-11-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2023-12-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-01-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,411,1027500
2024-02-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-03-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-04-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-05-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-06-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1399,3497500
2024-07-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-08-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-09-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,1997,4992500
2024-10-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-11-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
2024-12-01,LMP-1025,Lumpy Bulk 2,Industrial,BrandF,2500,0,0
